ProvinceName,KabupatenName,KecamatanName,PrabowoHattaVotes,JokowiKallaVotes,TotalVotes
NUSA TENGGARA BARAT,BIMA,WOHA,17163,6135,23298
NUSA TENGGARA BARAT,LOMBOK UTARA,KAYANGAN,18048,5380,23428
NUSA TENGGARA BARAT,BIMA,PALIBELO,11550,3089,14639
NUSA TENGGARA BARAT,SUMBAWA BARAT,BRANG REA,5402,2320,7722
NUSA TENGGARA BARAT,KOTA MATARAM,SEKARBELA,20223,5899,26122
NUSA TENGGARA BARAT,SUMBAWA BARAT,POTO TANO,3410,2295,5705
NUSA TENGGARA BARAT,SUMBAWA BARAT,JEREWEH,3518,1366,4884
NUSA TENGGARA BARAT,SUMBAWA BARAT,TALIWANG,17911,8002,25913
NUSA TENGGARA BARAT,SUMBAWA BARAT,SETELUK,6027,3421,9448
NUSA TENGGARA BARAT,KOTA BIMA,RASANAE TIMUR,7781,1924,9705
NUSA TENGGARA BARAT,KOTA BIMA,RASANAE BARAT,11255,5313,16568
NUSA TENGGARA BARAT,KOTA MATARAM,SANDUBAYA,0,0,0
NUSA TENGGARA BARAT,SUMBAWA BARAT,MALUK,2860,2253,5113
NUSA TENGGARA BARAT,KOTA MATARAM,MATARAM,0,0,0
NUSA TENGGARA BARAT,KOTA BIMA,RABA,16782,4233,21015
NUSA TENGGARA TIMUR,KUPANG,AMARASI TIMUR,1774,1661,3435
NUSA TENGGARA TIMUR,KUPANG,AMABI OEFETO TIMUR,3626,2481,6107
NUSA TENGGARA BARAT,KOTA BIMA,ASAKOTA,11720,3835,15555
NUSA TENGGARA BARAT,KOTA MATARAM,CAKRANEGARA,0,0,0
NUSA TENGGARA BARAT,KOTA MATARAM,SELAPARANG,0,0,0
NUSA TENGGARA BARAT,LOMBOK UTARA,BAYAN,17154,8682,25836
NUSA TENGGARA BARAT,KOTA MATARAM,AMPENAN,29978,12509,42487
NUSA TENGGARA TIMUR,KUPANG,KUPANG TIMUR,10288,9635,19923
NUSA TENGGARA BARAT,LOMBOK UTARA,PEMENANG,12621,4471,17092
NUSA TENGGARA BARAT,KOTA BIMA,MPUNDA,12356,3611,15967
NUSA TENGGARA TIMUR,KUPANG,SULAMU,3016,4088,7104
NUSA TENGGARA TIMUR,KUPANG,AMFOANG TIMUR,1885,1252,3137
NUSA TENGGARA TIMUR,KUPANG,KUPANG BARAT,4276,4098,8374
NUSA TENGGARA TIMUR,KUPANG,SEMAU,1138,1993,3131
NUSA TENGGARA TIMUR,KUPANG,AMFOANG BARAT DAYA,1261,899,2160
NUSA TENGGARA TIMUR,KUPANG,FATULEU TENGAH,1816,604,2420
NUSA TENGGARA TIMUR,KUPANG,AMARASI SELATAN,2260,2596,4856
NUSA TENGGARA TIMUR,KUPANG,AMARASI,4200,3663,7863
NUSA TENGGARA TIMUR,KUPANG,TAEBENU,4328,3603,7931
NUSA TENGGARA TIMUR,KUPANG,FATULEU BARAT,2798,1227,4025
NUSA TENGGARA TIMUR,KUPANG,SEMAU SELATAN,1056,1148,2204
NUSA TENGGARA TIMUR,KUPANG,AMFOANG BARAT LAUT,1653,2381,4034
NUSA TENGGARA TIMUR,KUPANG,AMABI OEFETO,2073,1575,3648
NUSA TENGGARA TIMUR,KUPANG,FATULEU,5439,5342,10781
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,KOK BAUN,0,0,0
NUSA TENGGARA TIMUR,KUPANG,AMFOANG TENGAH,2039,662,2701
NUSA TENGGARA TIMUR,KUPANG,AMARASI BARAT,3976,3329,7305
NUSA TENGGARA TIMUR,KUPANG,NEKAMESE,3006,2001,5007
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,KOTA SOE,0,0,0
NUSA TENGGARA TIMUR,KUPANG,KUPANG TENGAH,7440,10073,17513
NUSA TENGGARA TIMUR,KUPANG,TAKARI,5807,4042,9849
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,OENINO,0,0,0
NUSA TENGGARA TIMUR,KUPANG,AMFOANG SELATAN,2334,1722,4056
NUSA TENGGARA TIMUR,KUPANG,AMFOANG UTARA,1614,1521,3135
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,KOLBANO,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,KOT OLIN,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,AMANUBAN TENGAH,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,FATUKOPA,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,FAUTMOLO,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,NOEBEBA,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,KUALIN,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,MOLLO UTARA,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,MOLLO BARAT,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,AMANUBAN TIMUR,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,AMANATUN UTARA,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,NOEBANA,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,NUNKOLO,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,AMANUBAN SELATAN,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,KUATNANA,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,MOLLO TENGAH,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,SANTIAN,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,BIKOMI SELATAN,2097,2374,4471
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,TOIANAS,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,BIKOMI NILULAT,1017,1171,2188
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,TOBU,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,AMANATUN SELATAN,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,MOLLO SELATAN,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,INSANA TENGAH,1743,2938,4681
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,INSANA BARAT,1605,2440,4045
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,BIKOMI TENGAH,1562,1725,3287
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,BOKING,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,BATU PUTIH,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,AMANUBAN BARAT,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,BIKOMI UTARA,1278,1729,3007
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,NUNBENA,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,KUANFATU,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,BIBOKI TAN PAH,1260,1046,2306
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,BIBOKI MOENLEU,1426,1498,2924
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,INSANA FAFINESU,575,1887,2462
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,FATUMNASI,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,NAIBENU,1233,1173,2406
NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,POLEN,0,0,0
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,MIOMAFO TIMUR,2365,3118,5483
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,MIOMAFO BARAT,2102,4818,6920
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,MIOMAFFO TENGAH,1224,1519,2743
NUSA TENGGARA TIMUR,BELU,LAEN MANEN,973,3719,4692
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,INSANA UTARA,1351,2748,4099
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,BIBOKI UTARA,2434,1994,4428
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,KOTA KEFAMENANU,9860,10179,20039
NUSA TENGGARA TIMUR,BELU,WELIMAN,1599,5422,7021
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,MUTIS,1030,1877,2907
NUSA TENGGARA TIMUR,BELU,LASIOLAT,1041,1826,2867
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,NOEMUTI,1248,4561,5809
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,NOEMUTI TIMUR,534,1456,1990
NUSA TENGGARA TIMUR,BELU,WEWIKU,1634,5143,6777
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,BIBOKI SELATAN,1721,1771,3492
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,INSANA,2973,5449,8422
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,MUSI,515,1645,2160
NUSA TENGGARA TIMUR,BELU,RAIHAT,3932,1684,5616
NUSA TENGGARA TIMUR,BELU,LAMAKNEN SELATAN,1023,1938,2961
NUSA TENGGARA TIMUR,BELU,ATAMBUA BARAT,4030,4922,8952
NUSA TENGGARA TIMUR,BELU,LAMAKNEN,3065,1912,4977
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,BIBOKI ANLEU,2905,3429,6334
NUSA TENGGARA TIMUR,BELU,TASIFETOTIMUR,5595,3965,9560
NUSA TENGGARA TIMUR,TIMOR TENGAH UTARA,BIBOKI FEOTLEU,898,845,1743
NUSA TENGGARA TIMUR,BELU,NANAET DUABESI,601,1016,1617
NUSA TENGGARA TIMUR,BELU,MALAKA BARAT,1851,6446,8297
NUSA TENGGARA TIMUR,BELU,BOTIN LEO BELE,596,1339,1935
NUSA TENGGARA TIMUR,BELU,IO KUFEU,1104,2115,3219
NUSA TENGGARA TIMUR,BELU,ATAMBUA SELATAN,5209,4914,10123
NUSA TENGGARA TIMUR,BELU,KOBALIMA TIMUR,1306,1026,2332
NUSA TENGGARA TIMUR,ALOR,PANTAR TIMUR,2674,2910,5584
NUSA TENGGARA TIMUR,BELU,RINHAT,2106,3369,5475
NUSA TENGGARA TIMUR,BELU,TASIFETO BARAT,4421,4315,8736
NUSA TENGGARA TIMUR,BELU,SASITAMEAN,838,2660,3498
NUSA TENGGARA TIMUR,ALOR,PULAU PURA,1027,1732,2759
NUSA TENGGARA TIMUR,BELU,KOTA ATAMBUA,7072,4497,11569
NUSA TENGGARA TIMUR,BELU,MALAKA TENGAH,5237,9300,14537
NUSA TENGGARA TIMUR,BELU,RAIMANUK,2527,3086,5613
NUSA TENGGARA TIMUR,BELU,KAKULUK MESAK,5591,2679,8270
NUSA TENGGARA TIMUR,ALOR,KABOLA,1675,2521,4196
NUSA TENGGARA TIMUR,ALOR,ALOR TIMUR LAUT,1107,3082,4189
NUSA TENGGARA TIMUR,ALOR,TELUK MUTIARA,13512,11536,25048
NUSA TENGGARA TIMUR,ALOR,MATARU,1104,1836,2940
NUSA TENGGARA TIMUR,BELU,KOBALIMA,3864,3187,7051
NUSA TENGGARA TIMUR,BELU,MALAKA TIMUR,1353,2508,3861
NUSA TENGGARA TIMUR,ALOR,PUREMAN,328,1257,1585
NUSA TENGGARA TIMUR,ALOR,ALOR TENGAH UTARA,2169,3456,5625
NUSA TENGGARA TIMUR,ALOR,PANTAR,2907,1884,4791
NUSA TENGGARA TIMUR,ALOR,PANTAR BARAT,2300,902,3202
NUSA TENGGARA TIMUR,FLORES TIMUR,ADONARA TENGAH,1076,3948,5024
NUSA TENGGARA TIMUR,ALOR,PANTAR TENGAH,2925,1941,4866
NUSA TENGGARA TIMUR,ALOR,ALOR BARAT DAYA,4136,6653,10789
NUSA TENGGARA TIMUR,ALOR,LEMBUR,709,1626,2335
NUSA TENGGARA TIMUR,FLORES TIMUR,KELUBAGOLIT,1121,4650,5771
NUSA TENGGARA TIMUR,ALOR,ALOR SELATAN,1481,3212,4693
NUSA TENGGARA TIMUR,FLORES TIMUR,WULANGGITANG,771,5693,6464
NUSA TENGGARA TIMUR,FLORES TIMUR,WITIHAMA,985,6830,7815
NUSA TENGGARA TIMUR,FLORES TIMUR,LEWOLEMA,728,3337,4065
NUSA TENGGARA TIMUR,FLORES TIMUR,ILE BURA,373,2842,3215
NUSA TENGGARA TIMUR,FLORES TIMUR,WOTAN ULUMANDO,802,2792,3594
NUSA TENGGARA TIMUR,FLORES TIMUR,ADONARA TIMUR,4819,6765,11584
NUSA TENGGARA TIMUR,FLORES TIMUR,ILE MANDIRI,681,4161,4842
NUSA TENGGARA TIMUR,FLORES TIMUR,ADONARA,1702,2929,4631
NUSA TENGGARA TIMUR,FLORES TIMUR,ILE BOLENG,1364,5491,6855
NUSA TENGGARA TIMUR,ALOR,PANTAR BARAT LAUT,1376,905,2281
NUSA TENGGARA TIMUR,ALOR,ALOR TIMUR,1553,2485,4038
NUSA TENGGARA TIMUR,SIKKA,ALOK TIMUR,5088,9300,14388
NUSA TENGGARA TIMUR,FLORES TIMUR,SOLOR TIMUR,3524,2406,5930
NUSA TENGGARA TIMUR,FLORES TIMUR,SOLOR BARAT,679,3673,4352
NUSA TENGGARA TIMUR,FLORES TIMUR,DEMON PAGONG,234,2222,2456
NUSA TENGGARA TIMUR,ALOR,ALOR BARAT LAUT,6511,4020,10531
NUSA TENGGARA TIMUR,SIKKA,HEWOKLOANG,615,3370,3985
NUSA TENGGARA TIMUR,FLORES TIMUR,SOLOR SELATAN,268,2039,2307
NUSA TENGGARA TIMUR,FLORES TIMUR,TANJUNG BUNGA,911,4830,5741
NUSA TENGGARA TIMUR,SIKKA,WAIBLAMA,859,2495,3354
NUSA TENGGARA TIMUR,SIKKA,KEWAPANTE,1406,4729,6135
NUSA TENGGARA TIMUR,SIKKA,PAGA,1139,6066,7205
NUSA TENGGARA TIMUR,SIKKA,TANA WAWO,966,3236,4202
NUSA TENGGARA TIMUR,FLORES TIMUR,ADONARA BARAT,1233,4314,5547
NUSA TENGGARA TIMUR,SIKKA,MAGEPANDA,867,4492,5359
NUSA TENGGARA TIMUR,SIKKA,KOTING,621,2932,3553
NUSA TENGGARA TIMUR,SIKKA,NELLE,507,2643,3150
NUSA TENGGARA TIMUR,SIKKA,MAPITARA,322,2712,3034
NUSA TENGGARA TIMUR,SIKKA,ALOK,3735,10479,14214
NUSA TENGGARA TIMUR,SIKKA,MEGO,937,4528,5465
NUSA TENGGARA TIMUR,FLORES TIMUR,TITEHENA,1035,4651,5686
NUSA TENGGARA TIMUR,FLORES TIMUR,LARANTUKA,4811,12877,17688
NUSA TENGGARA TIMUR,SIKKA,BOLA,1092,4041,5133
NUSA TENGGARA TIMUR,SIKKA,KANGAE,2104,6064,8168
NUSA TENGGARA TIMUR,SIKKA,ALOK BARAT,2459,5280,7739
NUSA TENGGARA TIMUR,ENDE,NDONA TIMUR,296,2008,2304
NUSA TENGGARA TIMUR,SIKKA,NITA,1177,9850,11027
NUSA TENGGARA TIMUR,SIKKA,WAIGETE,1627,7910,9537
NUSA TENGGARA TIMUR,SIKKA,TALIBURA,2845,6288,9133
NUSA TENGGARA TIMUR,SIKKA,DORENG,871,3749,4620
NUSA TENGGARA TIMUR,SIKKA,PALUE,479,3490,3969
NUSA TENGGARA TIMUR,SIKKA,LELA,661,5257,5918
NUSA TENGGARA TIMUR,ENDE,ENDE TENGAH,3316,9188,12504
NUSA TENGGARA TIMUR,ENDE,PULAU ENDE,3213,1027,4240
NUSA TENGGARA TIMUR,ENDE,ENDE TIMUR,2832,7081,9913
NUSA TENGGARA TIMUR,ENDE,KOTA BARU,513,4048,4561
NUSA TENGGARA TIMUR,ENDE,MAUKARO,452,2953,3405
NUSA TENGGARA TIMUR,ENDE,NANGAPANDA,3396,7971,11367
NUSA TENGGARA TIMUR,ENDE,ENDE,908,7647,8555
NUSA TENGGARA TIMUR,ENDE,KELIMUTU,350,3033,3383
NUSA TENGGARA TIMUR,ENDE,MAUROLE,961,3990,4951
NUSA TENGGARA TIMUR,ENDE,ENDE UTARA,4259,4501,8760
NUSA TENGGARA TIMUR,ENDE,DETUKELI,435,2541,2976
NUSA TENGGARA TIMUR,ENDE,LIO TIMUR,574,2774,3348
NUSA TENGGARA TIMUR,ENDE,NDONA,1621,5545,7166
NUSA TENGGARA TIMUR,NGADA,JEREBUU,663,2482,3145
NUSA TENGGARA TIMUR,NGADA,GOLEWA SELATAN,1381,3449,4830
NUSA TENGGARA TIMUR,NGADA,BAJAWA UTARA,1091,2697,3788
NUSA TENGGARA TIMUR,NGADA,WOLOMEZE,630,1993,2623
NUSA TENGGARA TIMUR,ENDE,NDORI,1415,1152,2567
NUSA TENGGARA TIMUR,ENDE,DETUSOKO,513,6460,6973
NUSA TENGGARA TIMUR,ENDE,ENDE SELATAN,7877,4510,12387
NUSA TENGGARA TIMUR,NGADA,BAJAWA,4962,11058,16020
NUSA TENGGARA TIMUR,ENDE,LEPEMBUSU KELISOKE,341,2231,2572
NUSA TENGGARA TIMUR,NGADA,GOLEWA,1544,6114,7658
NUSA TENGGARA TIMUR,ENDE,WEWARIA,1373,7010,8383
NUSA TENGGARA TIMUR,ENDE,WOLOJITA,496,2731,3227
NUSA TENGGARA TIMUR,ENDE,WOLOWARU,2838,5010,7848
NUSA TENGGARA TIMUR,MANGGARAI,SATAR MESE,3392,9395,12787
NUSA TENGGARA TIMUR,NGADA,AIMERE,1232,2877,4109
NUSA TENGGARA TIMUR,MANGGARAI,WAE RII,2685,9469,12154
NUSA TENGGARA TIMUR,MANGGARAI,CIBAL,2833,8776,11609
NUSA TENGGARA TIMUR,NGADA,GOLEWA BARAT,1568,2604,4172
NUSA TENGGARA TIMUR,MANGGARAI,LELAK,970,3989,4959
NUSA TENGGARA TIMUR,NGADA,SOA,2551,3622,6173
NUSA TENGGARA TIMUR,MANGGARAI,SATAR MESE BARAT,3566,9561,13127
NUSA TENGGARA TIMUR,NGADA,RIUNG,2459,4068,6527
NUSA TENGGARA TIMUR,MANGGARAI,REOK BARAT,1764,4548,6312
NUSA TENGGARA TIMUR,NGADA,RIUNG BARAT,1466,2087,3553
NUSA TENGGARA TIMUR,MANGGARAI,LANGKE REMBONG,8209,21318,29527
NUSA TENGGARA TIMUR,SUMBA TIMUR,KOTA WAINGAPU,5444,9825,15269
NUSA TENGGARA TIMUR,SUMBA TIMUR,KARERA,976,2485,3461
NUSA TENGGARA TIMUR,SUMBA TIMUR,NGADU NGALA,429,1797,2226
NUSA TENGGARA TIMUR,NGADA,INERIE,796,2509,3305
NUSA TENGGARA TIMUR,MANGGARAI,RUTENG,3454,13886,17340
NUSA TENGGARA TIMUR,MANGGARAI,RAHONG UTARA,2247,6514,8761
NUSA TENGGARA TIMUR,SUMBA TIMUR,KAMBATA MAPAMBUHANG,466,1242,1708
NUSA TENGGARA TIMUR,MANGGARAI,REOK,3439,5436,8875
NUSA TENGGARA TIMUR,SUMBA TIMUR,LEWA,1620,4827,6447
NUSA TENGGARA TIMUR,SUMBA TIMUR,UMALULU,2605,4977,7582
NUSA TENGGARA TIMUR,SUMBA TIMUR,MATAWAI LA PAWU,589,1798,2387
NUSA TENGGARA TIMUR,SUMBA TIMUR,PABERIWAI,475,1671,2146
NUSA TENGGARA TIMUR,SUMBA TIMUR,KAHAUNGU ETI,1074,2576,3650
NUSA TENGGARA TIMUR,MANGGARAI,CIBAL BARAT,1469,4460,5929
NUSA TENGGARA TIMUR,SUMBA TIMUR,LEWA TIDAHU,648,2139,2787
NUSA TENGGARA TIMUR,SUMBA TIMUR,PINU PAHAR,869,2494,3363
NUSA TENGGARA TIMUR,SUMBA TIMUR,KAMBERA,3417,11945,15362
NUSA TENGGARA TIMUR,SUMBA BARAT,LOLI,3456,7113,10569
NUSA TENGGARA TIMUR,SUMBA BARAT,LAMBOYA,1860,4630,6490
NUSA TENGGARA TIMUR,SUMBA TIMUR,KANATANG,898,3001,3899
NUSA TENGGARA TIMUR,SUMBA TIMUR,KATALA HAMU LINGU,380,1309,1689
NUSA TENGGARA TIMUR,SUMBA TIMUR,WULLA WAIJELU,1078,2458,3536
NUSA TENGGARA TIMUR,SUMBA TIMUR,HAHARU,644,1715,2359
NUSA TENGGARA TIMUR,SUMBA TIMUR,RINDI,1428,2756,4184
NUSA TENGGARA TIMUR,SUMBA BARAT,KOTA WAIKABUBAK,4389,7931,12320
NUSA TENGGARA TIMUR,SUMBA TIMUR,NGGAHA ORI ANGU,1124,2702,3826
NUSA TENGGARA TIMUR,SUMBA TIMUR,TABUNDUNG,1195,2919,4114
NUSA TENGGARA TIMUR,SUMBA TIMUR,PANDAWAI,1730,5574,7304
NUSA TENGGARA TIMUR,SUMBA TIMUR,PAHUNGA LODU,1938,3692,5630
NUSA TENGGARA TIMUR,ROTE NDAO,NDAO NUSE,161,1328,1489
NUSA TENGGARA TIMUR,LEMBATA,NAGA WUTUNG,0,0,0
NUSA TENGGARA TIMUR,SUMBA TIMUR,MAHU,788,1000,1788
NUSA TENGGARA TIMUR,LEMBATA,OMESURI,0,0,0
NUSA TENGGARA TIMUR,SUMBA BARAT,LABOYA BARAT,897,2089,2986
NUSA TENGGARA TIMUR,SUMBA BARAT,WANOKAKA,1736,4501,6237
NUSA TENGGARA TIMUR,LEMBATA,NUBATUKAN,0,0,0
NUSA TENGGARA TIMUR,SUMBA BARAT,TANA RIGHU,1253,5860,7113
NUSA TENGGARA TIMUR,LEMBATA,LEBATUKAN,0,0,0
NUSA TENGGARA TIMUR,LEMBATA,ILE APE TIMUR,0,0,0
NUSA TENGGARA TIMUR,ROTE NDAO,ROTE BARAT,804,2572,3376
NUSA TENGGARA TIMUR,LEMBATA,ATADEI,0,0,0
NUSA TENGGARA TIMUR,ROTE NDAO,ROTE TIMUR,1543,4457,6000
NUSA TENGGARA TIMUR,LEMBATA,WULANDONI,0,0,0
NUSA TENGGARA TIMUR,ROTE NDAO,LOBALAIN,2279,10009,12288
NUSA TENGGARA TIMUR,LEMBATA,BUYASURI,0,0,0
NUSA TENGGARA TIMUR,ROTE NDAO,ROTE  SELATAN,658,1780,2438
NUSA TENGGARA TIMUR,LEMBATA,ILE APE,0,0,0
NUSA TENGGARA TIMUR,ROTE NDAO,ROTE TENGAH,1226,2459,3685
NUSA TENGGARA TIMUR,MANGGARAI BARAT,NDOSO,1826,8086,9912
NUSA TENGGARA TIMUR,MANGGARAI BARAT,WELAK,2019,8054,10073
NUSA TENGGARA TIMUR,MANGGARAI BARAT,KUWUS,2813,9559,12372
NUSA TENGGARA TIMUR,NAGEKEO,AESESA,3131,13398,16529
NUSA TENGGARA TIMUR,ROTE NDAO,LANDU LEKO,712,1378,2090
NUSA TENGGARA TIMUR,ROTE NDAO,ROTE BARAT DAYA,1371,7588,8959
NUSA TENGGARA TIMUR,MANGGARAI BARAT,MBELILING,1637,4411,6048
NUSA TENGGARA TIMUR,NAGEKEO,MAUPONGGO,1479,9386,10865
NUSA TENGGARA TIMUR,MANGGARAI BARAT,MACANG PACAR,1776,11692,13468
NUSA TENGGARA TIMUR,MANGGARAI BARAT,LEMBOR,4283,10726,15009
NUSA TENGGARA TIMUR,ROTE NDAO,ROTE BARAT LAUT,2016,7978,9994
NUSA TENGGARA TIMUR,MANGGARAI BARAT,BOLENG,3227,6077,9304
NUSA TENGGARA TIMUR,MANGGARAI BARAT,LEMBOR SELATAN,3628,6945,10573
NUSA TENGGARA TIMUR,NAGEKEO,WOLOWAE,360,2109,2469
NUSA TENGGARA TIMUR,NAGEKEO,NANGARORO,1049,8201,9250
NUSA TENGGARA TIMUR,ROTE NDAO,PANTAI BARU,1092,4933,6025
NUSA TENGGARA TIMUR,SUMBA TENGAH,KATIKU TANA,1080,3573,4653
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,KOTA TAMBOLAKA,3045,9933,12978
NUSA TENGGARA TIMUR,MANGGARAI BARAT,SANO NGGOANG,1781,4270,6051
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,LOURA,1191,5726,6917
NUSA TENGGARA TIMUR,SUMBA TENGAH,KATIKU TANA SELATAN,0,0,0
NUSA TENGGARA TIMUR,MANGGARAI BARAT,KOMODO,8090,11996,20086
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,WEWEWA SELATAN,5303,5936,11239
NUSA TENGGARA TIMUR,NAGEKEO,BOAWAE,1647,14469,16116
NUSA TENGGARA TIMUR,SUMBA TENGAH,UMBU RATU NGGAY,0,0,0
NUSA TENGGARA TIMUR,SUMBA TENGAH,MAMBORO,0,0,0
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,KODI BALAGHAR,2177,3791,5968
NUSA TENGGARA TIMUR,NAGEKEO,KEO TENGAH,667,6481,7148
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,WEWEWA TENGAH,10088,13276,23364
NUSA TENGGARA TIMUR,NAGEKEO,AESESA SELATAN,295,2382,2677
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,KODI,2417,16285,18702
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,KODI BANGEDO,2692,10449,13141
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,WEWEWA TIMUR,6599,9111,15710
NUSA TENGGARA TIMUR,SABU RAIJUA,SABU TENGAH,1307,2034,3341
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,RANA MESE,1917,9762,11679
NUSA TENGGARA TIMUR,SUMBA TENGAH,UMBU RATU NGGAY BARAT,0,0,0
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,SAMBI RAMPAS,4812,6799,11611
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,KODI UTARA,2744,21582,24326
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,BORONG,4729,12064,16793
NUSA TENGGARA TIMUR,SABU RAIJUA,SABU BARAT,4931,8473,13404
NUSA TENGGARA TIMUR,SABU RAIJUA,RAIJUA,545,3232,3777
NUSA TENGGARA TIMUR,SABU RAIJUA,HAWU MEHARA,2063,5124,7187
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,ELAR,2014,3885,5899
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,POCO RANAKA TIMUR,2188,8381,10569
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,WEWEWA BARAT,10160,16705,26865
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,LAMBA LEDA,3947,9445,13392
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,POCO RANAKA,3666,10401,14067
NUSA TENGGARA TIMUR,SABU RAIJUA,SABU TIMUR,1087,2664,3751
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,ELAR SELATAN,1245,6037,7282
NUSA TENGGARA TIMUR,SUMBA BARAT DAYA,WEWEWA UTARA,4180,6384,10564
NUSA TENGGARA TIMUR,KOTA KUPANG,KOTA LAMA,6555,9020,15575
KALIMANTAN BARAT,SAMBAS,SALATIGA,3294,4748,8042
NUSA TENGGARA TIMUR,MANGGARAI TIMUR,KOTA KOMBA,5188,15459,20647
KALIMANTAN BARAT,SAMBAS,SAMBAS,12143,12524,24667
NUSA TENGGARA TIMUR,KOTA KUPANG,KELAPA LIMA,11236,19350,30586
KALIMANTAN BARAT,SAMBAS,SUBAH,3498,7953,11451
NUSA TENGGARA TIMUR,KOTA KUPANG,ALAK,13433,16174,29607
NUSA TENGGARA TIMUR,KOTA KUPANG,MAULAFA,16342,20772,37114
NUSA TENGGARA TIMUR,SABU RAIJUA,SABU LIAE,1230,3070,4300
