#HEADER:ProvinceCode,ProvinceName,KabupatenCode,KabupatenName,KecamatanCode,KecamatanName,PrabowoHattaVotes,JokowiKallaVotes,TotalVotes
32676,JAWA TENGAH,36985,SRAGEN,37147,MIRI,4092,16251,20343
32676,JAWA TENGAH,36790,KARANGANYAR,36975,JENAWI,4628,11445,16073
32676,JAWA TENGAH,36985,SRAGEN,37132,GEMOLONG,7463,21287,28750
32676,JAWA TENGAH,36985,SRAGEN,37206,JENAR,3148,13503,16651
32676,JAWA TENGAH,36985,SRAGEN,37180,SUKODONO,4950,13747,18697
32676,JAWA TENGAH,36985,SRAGEN,37043,SAMBIREJO,4598,16842,21440
32676,JAWA TENGAH,36985,SRAGEN,37032,KEDAWUNG,8015,28446,36461
32676,JAWA TENGAH,36985,SRAGEN,37170,MONDOKAN,3017,16991,20008
32676,JAWA TENGAH,36985,SRAGEN,37063,SAMBUNGMACAN,6830,21354,28184
32676,JAWA TENGAH,36985,SRAGEN,37198,TANGEN,3721,12285,16006
32676,JAWA TENGAH,36985,SRAGEN,37073,NGRAMPAL,5900,18235,24135
32676,JAWA TENGAH,36985,SRAGEN,37093,SRAGEN,11832,29784,41616
32676,JAWA TENGAH,37214,GROBOGAN,37434,GODONG,13901,28913,42814
32676,JAWA TENGAH,37214,GROBOGAN,37357,WIROSARI,12161,36063,48224
32676,JAWA TENGAH,37214,GROBOGAN,37424,KLAMBU,5873,13065,18938
32676,JAWA TENGAH,37214,GROBOGAN,37485,TEGOWANU,0,0,0
32676,JAWA TENGAH,36985,SRAGEN,37001,PLUPUH,5491,23320,28811
32676,JAWA TENGAH,37214,GROBOGAN,37414,BRATI,6648,18786,25434
32676,JAWA TENGAH,37214,GROBOGAN,37463,GUBUG,14325,26451,40776
32676,JAWA TENGAH,37214,GROBOGAN,37228,KARANGRAYUNG,9705,36188,45893
32676,JAWA TENGAH,37214,GROBOGAN,37372,TAWANGHARJO,6580,20819,27399
32676,JAWA TENGAH,37214,GROBOGAN,37215,KEDUNGJATI,7492,14829,22321
32676,JAWA TENGAH,37214,GROBOGAN,37300,PULOKULON,11612,42594,54206
32676,JAWA TENGAH,37514,BLORA,37766,TODANAN,8624,28624,37248
32676,JAWA TENGAH,37514,BLORA,37672,TUNJUNGAN,8613,17922,26535
32676,JAWA TENGAH,37214,GROBOGAN,37248,PENAWANGAN,0,0,0
32676,JAWA TENGAH,37214,GROBOGAN,37396,PURWODADI,21586,50862,72448
32676,JAWA TENGAH,37214,GROBOGAN,37314,KRADENAN,0,0,0
32676,JAWA TENGAH,37214,GROBOGAN,37344,NGARINGAN,9803,26044,35847
32676,JAWA TENGAH,37214,GROBOGAN,37504,TANGGUNGHARJO,5959,15222,21181
32676,JAWA TENGAH,37514,BLORA,37792,BOGOREJO,4608,10353,14961
32676,JAWA TENGAH,37514,BLORA,37617,JEPON,11059,25040,36099
32676,JAWA TENGAH,37214,GROBOGAN,37269,TOROH,13613,45775,59388
32676,JAWA TENGAH,37514,BLORA,37576,CEPU,17183,26112,43295
32676,JAWA TENGAH,37514,BLORA,37709,NGAWEN,9861,22473,32334
32676,JAWA TENGAH,37214,GROBOGAN,37383,GROBOGAN,0,0,0
32676,JAWA TENGAH,37214,GROBOGAN,37286,GEYER,7805,28142,35947
32676,JAWA TENGAH,37214,GROBOGAN,37329,GABUS,7148,31642,38790
32676,JAWA TENGAH,37514,BLORA,37594,SAMBONG,6789,9135,15924
32676,JAWA TENGAH,37514,BLORA,37515,JATI,7985,20211,28196
32676,JAWA TENGAH,37514,BLORA,37605,JIKEN,8277,14033,22310
32676,JAWA TENGAH,37826,REMBANG,38012,REMBANG,16407,36968,53375
32676,JAWA TENGAH,37826,REMBANG,37942,PAMOTAN,10768,16246,27014
32676,JAWA TENGAH,37514,BLORA,37688,BANJAREJO,9915,23146,33061
32676,JAWA TENGAH,37826,REMBANG,37966,SULANG,6463,17008,23471
32676,JAWA TENGAH,37826,REMBANG,37827,SUMBER,5634,16868,22502
32676,JAWA TENGAH,37826,REMBANG,38048,PANCUR,6739,10696,17435
32676,JAWA TENGAH,37826,REMBANG,38072,KRAGAN,10997,27224,38221
32676,JAWA TENGAH,37514,BLORA,37558,KEDUNGTUBAN,12561,19001,31562
32676,JAWA TENGAH,37514,BLORA,37643,BLORA,17306,36975,54281
32676,JAWA TENGAH,37514,BLORA,37547,KRADENAN,8749,14372,23121
32676,JAWA TENGAH,37514,BLORA,37739,KUNDURAN,10510,26782,37292
32676,JAWA TENGAH,37514,BLORA,37807,JAPAH,5611,14762,20373
32676,JAWA TENGAH,37826,REMBANG,38115,LASEM,9135,18839,27974
32676,JAWA TENGAH,37826,REMBANG,37988,KALIORI,5943,19617,25560
32676,JAWA TENGAH,37826,REMBANG,37863,GUNEM,4882,9641,14523
32676,JAWA TENGAH,37826,REMBANG,37880,SALE,7307,14943,22250
32676,JAWA TENGAH,37514,BLORA,37528,RANDUBLATUNG,17055,26235,43290
32676,JAWA TENGAH,37826,REMBANG,37920,SEDAN,14521,15279,29800
32676,JAWA TENGAH,38136,PATI,38424,TLOGOWUNGU,0,0,0
32676,JAWA TENGAH,37826,REMBANG,37846,BULU,4549,12279,16828
32676,JAWA TENGAH,37826,REMBANG,38100,SLUKE,4362,11608,15970
32676,JAWA TENGAH,38136,PATI,38412,GEMBONG,0,0,0
32676,JAWA TENGAH,38136,PATI,38440,WEDARIJAKSA,0,0,0
32676,JAWA TENGAH,38136,PATI,38512,TAYU,0,0,0
32676,JAWA TENGAH,38136,PATI,38137,SUKOLILO,0,0,0
32676,JAWA TENGAH,38136,PATI,38534,DUKUHSETI,0,0,0
32676,JAWA TENGAH,38136,PATI,38498,CLUWAK,0,0,0
32676,JAWA TENGAH,38136,PATI,38338,PATI,0,0,0
32676,JAWA TENGAH,38136,PATI,38222,PUCAKWANGI,0,0,0
32676,JAWA TENGAH,38136,PATI,38191,WINONG,0,0,0
32676,JAWA TENGAH,38136,PATI,38172,TAMBAKROMO,0,0,0
32676,JAWA TENGAH,38136,PATI,38314,JAKENAN,0,0,0
32676,JAWA TENGAH,38136,PATI,38284,JUWANA,0,0,0
32676,JAWA TENGAH,38136,PATI,38393,MARGOREJO,0,0,0
32676,JAWA TENGAH,38136,PATI,38265,BATANGAN,0,0,0
32676,JAWA TENGAH,38136,PATI,38368,GABUS,0,0,0
32676,JAWA TENGAH,38136,PATI,38459,MARGOYOSO,0,0,0
32676,JAWA TENGAH,38136,PATI,38547,TRANGKIL,0,0,0
32676,JAWA TENGAH,38136,PATI,38482,GUNUNGWUNGKAL,0,0,0
32676,JAWA TENGAH,38136,PATI,38154,KAYEN,0,0,0
32676,JAWA TENGAH,38706,JEPARA,38899,DONOROJO,8575,23119,31694
32676,JAWA TENGAH,38564,KUDUS,38664,BAE,18224,20862,39086
32676,JAWA TENGAH,37826,REMBANG,37896,SARANG,18747,18177,36924
32676,JAWA TENGAH,38564,KUDUS,38675,GEBOG,20288,30483,50771
32676,JAWA TENGAH,38564,KUDUS,38565,KALIWUNGU,23864,27994,51858
32676,JAWA TENGAH,38136,PATI,38243,JAKEN,0,0,0
32676,JAWA TENGAH,38564,KUDUS,38651,JEKULO,28108,31031,59139
32676,JAWA TENGAH,38564,KUDUS,38622,UNDAAN,16934,23930,40864
32676,JAWA TENGAH,38564,KUDUS,38607,JATI,26868,33698,60566
32676,JAWA TENGAH,38706,JEPARA,38858,NALUMSARI,11362,23815,35177
32676,JAWA TENGAH,38706,JEPARA,38812,BANGSRI,12216,39188,51404
32676,JAWA TENGAH,38564,KUDUS,38581,KUDUS,22734,31777,54511
32676,JAWA TENGAH,38564,KUDUS,38687,DAWE,19856,35716,55572
32676,JAWA TENGAH,38706,JEPARA,38842,TAHUNAN,13514,44946,58460
32676,JAWA TENGAH,38706,JEPARA,38707,KEDUNG,11714,25211,36925
32676,JAWA TENGAH,38564,KUDUS,38639,MEJOBO,18295,24893,43188
32676,JAWA TENGAH,38706,JEPARA,38874,KALINYAMATAN,13022,19165,32187
32676,JAWA TENGAH,38706,JEPARA,38755,MAYONG,15329,31047,46376
32676,JAWA TENGAH,38706,JEPARA,38887,KEMBANG,9721,29304,39025
32676,JAWA TENGAH,38917,DEMAK,39087,MIJEN,7974,19891,27865
32676,JAWA TENGAH,38917,DEMAK,38918,MRANGGEN,33483,53744,87227
32676,JAWA TENGAH,38706,JEPARA,38908,PAKIS AJI,8124,22394,30518
32676,JAWA TENGAH,38706,JEPARA,38803,MLONGGO,12133,30670,42803
32676,JAWA TENGAH,38706,JEPARA,38786,JEPARA,12818,31196,44014
32676,JAWA TENGAH,38706,JEPARA,38838,KARIMUN JAWA,988,3728,4716
32676,JAWA TENGAH,38706,JEPARA,38825,KELING,8011,27254,35265
32676,JAWA TENGAH,38917,DEMAK,38993,KARANGTENGAH,11281,21573,32854
32676,JAWA TENGAH,38706,JEPARA,38774,BATEALIT,14389,29415,43804
32676,JAWA TENGAH,38706,JEPARA,38739,WELAHAN,13474,27142,40616
32676,JAWA TENGAH,38917,DEMAK,39123,BONANG,17262,31864,49126
32676,JAWA TENGAH,38917,DEMAK,38938,KARANGAWEN,21766,28299,50065
32676,JAWA TENGAH,38917,DEMAK,39103,DEMAK,23527,34470,57997
32676,JAWA TENGAH,38917,DEMAK,39166,KEBONAGUNG,7504,13234,20738
32676,JAWA TENGAH,38917,DEMAK,39050,GAJAH,10882,15342,26224
32676,JAWA TENGAH,39181,SEMARANG,39182,GETASAN,10042,22729,32771
32676,JAWA TENGAH,38917,DEMAK,39033,DEMPET,11194,18571,29765
32676,JAWA TENGAH,38917,DEMAK,39145,WEDUNG,13575,23916,37491
32676,JAWA TENGAH,38706,JEPARA,38726,PECANGAAN,15351,28816,44167
32676,JAWA TENGAH,38917,DEMAK,39069,KARANGANYAR,12057,24775,36832
32676,JAWA TENGAH,38917,DEMAK,38972,SAYUNG,23464,32286,55750
32676,JAWA TENGAH,39181,SEMARANG,39290,JAMBU,9185,15169,24354
32676,JAWA TENGAH,39181,SEMARANG,39402,UNGARAN BARAT,0,0,0
32676,JAWA TENGAH,39181,SEMARANG,39318,AMBARAWA,11319,26255,37574
32676,JAWA TENGAH,38917,DEMAK,39011,WONOSALAM,13927,26713,40640
32676,JAWA TENGAH,39181,SEMARANG,39370,PRINGAPUS,11579,17931,29510
32676,JAWA TENGAH,39181,SEMARANG,39356,BERGAS,17081,22598,39679
32676,JAWA TENGAH,39181,SEMARANG,39390,KALIWUNGU,4651,13254,17905
32676,JAWA TENGAH,38917,DEMAK,38951,GUNTUR,16180,25048,41228
32676,JAWA TENGAH,39181,SEMARANG,39279,BANYUBIRU,10196,15343,25539
32676,JAWA TENGAH,39181,SEMARANG,39414,UNGARAN TIMUR,18054,22367,40421
32676,JAWA TENGAH,39181,SEMARANG,39329,BAWEN,12609,20824,33433
32676,JAWA TENGAH,39181,SEMARANG,39380,BANCAK,0,0,0
32676,JAWA TENGAH,39181,SEMARANG,39244,PABELAN,9308,15980,25288
32676,JAWA TENGAH,39181,SEMARANG,39196,TENGARAN,16397,24177,40574
32676,JAWA TENGAH,39436,TEMANGGUNG,39638,KRANGGAN,10216,18722,28938
32676,JAWA TENGAH,39181,SEMARANG,39339,BRINGIN,10165,15684,25849
32676,JAWA TENGAH,39436,TEMANGGUNG,39721,WONOBOYO,6252,9757,16009
32676,JAWA TENGAH,39436,TEMANGGUNG,39652,TLOGOMULYO,3440,11397,14837
32676,JAWA TENGAH,39436,TEMANGGUNG,39706,BEJEN,4610,8161,12771
32676,JAWA TENGAH,39436,TEMANGGUNG,39437,BULU,10895,19248,30143
32676,JAWA TENGAH,39181,SEMARANG,39301,SUMOWONO,8657,10658,19315
32676,JAWA TENGAH,39436,TEMANGGUNG,39692,KLEDUNG,4990,11960,16950
32676,JAWA TENGAH,39436,TEMANGGUNG,39623,CANDIROTO,6064,14113,20177
32676,JAWA TENGAH,39181,SEMARANG,39212,SUSUKAN,10269,16543,26812
32676,JAWA TENGAH,39436,TEMANGGUNG,39471,TEMANGGUNG,20538,28791,49329
32676,JAWA TENGAH,39181,SEMARANG,39425,BANDUNGAN,13504,20685,34189
32676,JAWA TENGAH,39436,TEMANGGUNG,39544,KEDU,14170,20595,34765
32676,JAWA TENGAH,39181,SEMARANG,39262,TUNTANG,14732,24114,38846
32676,JAWA TENGAH,39181,SEMARANG,39226,SURUH,15181,22460,37641
32676,JAWA TENGAH,39746,KENDAL,39912,WELERI,12702,22469,35171
32676,JAWA TENGAH,39436,TEMANGGUNG,39611,TRETEP,3881,9132,13013
32676,JAWA TENGAH,39746,KENDAL,39929,CEPIRING,12680,16947,29627
32676,JAWA TENGAH,39436,TEMANGGUNG,39597,JUMO,5997,12856,18853
32676,JAWA TENGAH,39746,KENDAL,39985,ROWOSARI,9254,19098,28352
32676,JAWA TENGAH,39436,TEMANGGUNG,39457,TEMBARAK,6729,11013,17742
32676,JAWA TENGAH,39436,TEMANGGUNG,39665,SELOPAMPANG,5737,6112,11849
32676,JAWA TENGAH,39436,TEMANGGUNG,39678,BANSARI,2509,13190,15699
32676,JAWA TENGAH,39436,TEMANGGUNG,39527,KANDANGAN,11985,18354,30339
32676,JAWA TENGAH,39746,KENDAL,39895,GEMUH,9810,18419,28229
32676,JAWA TENGAH,39436,TEMANGGUNG,39559,PARAKAN,11289,20857,32146
32676,JAWA TENGAH,39746,KENDAL,39945,PATEBON,14226,19499,33725
32676,JAWA TENGAH,39746,KENDAL,39747,PLANTUNGAN,6437,9941,16378
32676,JAWA TENGAH,39436,TEMANGGUNG,39512,KALORAN,9958,17319,27277
32676,JAWA TENGAH,39436,TEMANGGUNG,39576,NGADIREJO,8857,25266,34123
32676,JAWA TENGAH,39746,KENDAL,39794,PATEAN,10922,18843,29765
32676,JAWA TENGAH,39746,KENDAL,40018,RINGINARUM,6427,13844,20271
32676,JAWA TENGAH,39436,TEMANGGUNG,39497,PRINGSURAT,11300,19903,31203
32676,JAWA TENGAH,39436,TEMANGGUNG,39735,GEMAWANG,7795,12372,20167
32676,JAWA TENGAH,39746,KENDAL,39859,KALIWUNGU,17245,18495,35740
32676,JAWA TENGAH,39746,KENDAL,39823,LIMBANGAN,10447,10122,20569
32676,JAWA TENGAH,39746,KENDAL,39964,KENDAL,16157,16732,32889
32676,JAWA TENGAH,39746,KENDAL,39775,SUKOREJO,13853,20273,34126
32676,JAWA TENGAH,39746,KENDAL,39760,PAGERUYUNG,7826,12020,19846
32676,JAWA TENGAH,39746,KENDAL,40031,NGAMPEL,7251,11861,19112
32676,JAWA TENGAH,39746,KENDAL,40002,KANGKUNG,9276,17177,26453
32676,JAWA TENGAH,39746,KENDAL,39809,SINGOROJO,11692,17006,28698
32676,JAWA TENGAH,39746,KENDAL,39869,BRANGSONG,11991,15921,27912
32676,JAWA TENGAH,40053,BATANG,40221,TULIS,6546,14175,20721
32676,JAWA TENGAH,39746,KENDAL,39882,PEGANDON,8490,12393,20883
32676,JAWA TENGAH,40053,BATANG,40127,BAWANG,9845,19271,29116
32676,JAWA TENGAH,40053,BATANG,40294,PECALUNGAN,6124,11138,17262
32676,JAWA TENGAH,39746,KENDAL,39840,BOJA,20544,22772,43316
32676,JAWA TENGAH,39746,KENDAL,40044,KALIWUNGU SELATAN,11478,15649,27127
32676,JAWA TENGAH,40053,BATANG,40185,LIMPUNG,8581,16141,24722
32676,JAWA TENGAH,40053,BATANG,40203,SUBAH,9782,21225,31007
32676,JAWA TENGAH,40317,PEKALONGAN,40598,KARANGDADAP,5066,14802,19868
32676,JAWA TENGAH,40053,BATANG,40261,WARUNGASEM,8196,19604,27800
32676,JAWA TENGAH,40053,BATANG,40054,WONOTUNGGAL,7244,11974,19218
32676,JAWA TENGAH,40053,BATANG,40280,KANDEMAN,7706,19191,26897
32676,JAWA TENGAH,40053,BATANG,40088,BLADO,8343,14243,22586
32676,JAWA TENGAH,40053,BATANG,40070,BANDAR,11790,22628,34418
32676,JAWA TENGAH,40317,PEKALONGAN,40318,KANDANGSERANG,5388,11494,16882
32676,JAWA TENGAH,40317,PEKALONGAN,40550,TIRTO,10309,27694,38003
32676,JAWA TENGAH,40317,PEKALONGAN,40439,KESESI,11207,22725,33932
32676,JAWA TENGAH,40053,BATANG,40239,BATANG,26277,46083,72360
32676,JAWA TENGAH,40317,PEKALONGAN,40539,BUARAN,8427,16765,25192
32676,JAWA TENGAH,40317,PEKALONGAN,40504,WONOPRINGGO,7341,16203,23544
32676,JAWA TENGAH,40053,BATANG,40107,REBAN,7790,13289,21079
32676,JAWA TENGAH,40053,BATANG,40169,GRINGSING,11492,22122,33614
32676,JAWA TENGAH,40317,PEKALONGAN,40382,DORO,6561,15336,21897
32676,JAWA TENGAH,40317,PEKALONGAN,40333,PANINGGARAN,6528,11584,18112
32676,JAWA TENGAH,40317,PEKALONGAN,40519,KEDUNGWUNI,18124,34767,52891
32676,JAWA TENGAH,40053,BATANG,40148,TERSONO,9443,13338,22781
32676,JAWA TENGAH,40317,PEKALONGAN,40567,WIRADESA,11949,20788,32737
32676,JAWA TENGAH,40053,BATANG,40305,BANYUPUTIH,5860,14284,20144
32676,JAWA TENGAH,40317,PEKALONGAN,40371,TALUN,4520,10028,14548
32676,JAWA TENGAH,40317,PEKALONGAN,40361,PETUNGKRIYONO,2105,4886,6991
32676,JAWA TENGAH,40317,PEKALONGAN,40610,WONOKERTO,5019,17005,22024
32676,JAWA TENGAH,40317,PEKALONGAN,40584,SIWALAN,5028,15551,20579
32676,JAWA TENGAH,40317,PEKALONGAN,40481,BOJONG,9744,26604,36348
32676,JAWA TENGAH,40622,PEMALANG,40733,PEMALANG,36843,61976,98819
32676,JAWA TENGAH,40317,PEKALONGAN,40349,LEBAKBARANG,1516,4156,5672
32676,JAWA TENGAH,40622,PEMALANG,40660,WATUKUMPUL,9018,24996,34014
32676,JAWA TENGAH,40622,PEMALANG,40833,ULUJAMI,14131,42849,56980
32676,JAWA TENGAH,40317,PEKALONGAN,40413,KAJEN,13019,20409,33428
32676,JAWA TENGAH,40317,PEKALONGAN,40463,SRAGI,9207,23629,32836
32676,JAWA TENGAH,40622,PEMALANG,40623,MOGA,16932,13775,30707
32676,JAWA TENGAH,40622,PEMALANG,40676,BODEH,9093,20539,29632
32676,JAWA TENGAH,40859,TEGAL,41141,WARUREJA,10329,20342,30671
32676,JAWA TENGAH,40317,PEKALONGAN,40397,KARANGANYAR,7534,13819,21353
32676,JAWA TENGAH,40622,PEMALANG,40634,PULOSARI,13131,15417,28548
32676,JAWA TENGAH,40622,PEMALANG,40814,COMAL,14910,33516,48426
32676,JAWA TENGAH,40622,PEMALANG,40754,TAMAN,30608,55755,86363
32676,JAWA TENGAH,40622,PEMALANG,40776,PETARUKAN,24473,54920,79393
32676,JAWA TENGAH,40859,TEGAL,41068,DUKUHTURI,19389,26580,45969
32676,JAWA TENGAH,40622,PEMALANG,40852,WARUNGPRING,5630,12705,18335
32676,JAWA TENGAH,40622,PEMALANG,40797,AMPELGADING,10478,24394,34872
32676,JAWA TENGAH,40859,TEGAL,40932,PAGERBARANG,8323,19173,27496
32676,JAWA TENGAH,40859,TEGAL,41129,SURADADI,14611,28976,43587
32676,JAWA TENGAH,40622,PEMALANG,40714,RANDUDONGKAL,20286,30936,51222
32676,JAWA TENGAH,40859,TEGAL,41015,SLAWI,18385,22878,41263
32676,JAWA TENGAH,40622,PEMALANG,40696,BANTARBOLANG,11943,25472,37415
32676,JAWA TENGAH,40859,TEGAL,40991,PANGKAH,24861,31440,56301
32676,JAWA TENGAH,40859,TEGAL,41108,KRAMAT,20621,37785,58406
32676,JAWA TENGAH,40859,TEGAL,40860,MARGASARI,19655,29269,48924
32676,JAWA TENGAH,40622,PEMALANG,40647,BELIK,15217,36218,51435
32676,JAWA TENGAH,40859,TEGAL,41087,TARUB,14990,24449,39439
32676,JAWA TENGAH,41165,BREBES,41166,SALEM,14237,18963,33200
32676,JAWA TENGAH,40859,TEGAL,41026,ADIWERNA,25109,40877,65986
32676,JAWA TENGAH,40859,TEGAL,40962,JATINEGARA,11341,15294,26635
32676,JAWA TENGAH,40859,TEGAL,40946,LEBAKSIU,15347,26150,41497
32676,JAWA TENGAH,40859,TEGAL,40911,BALAPULANG,17672,23726,41398
32676,JAWA TENGAH,40859,TEGAL,41154,DUKUHWARU,10892,21175,32067
32676,JAWA TENGAH,41165,BREBES,41420,LARANGAN,22164,56845,79009
32676,JAWA TENGAH,40859,TEGAL,40980,KEDUNGBANTENG,8217,13124,21341
32676,JAWA TENGAH,40859,TEGAL,41048,TALANG,21883,31342,53225
32676,JAWA TENGAH,41165,BREBES,41250,TONJONG,16354,16615,32969
32676,JAWA TENGAH,41165,BREBES,41207,BUMIAYU,24154,29444,53598
32676,JAWA TENGAH,41165,BREBES,41400,BULAKAMBA,22243,55794,78037
32676,JAWA TENGAH,41165,BREBES,41223,PAGUYANGAN,16461,33550,50011
32676,JAWA TENGAH,40859,TEGAL,40874,BUMIJAWA,20600,21796,42396
32676,JAWA TENGAH,41165,BREBES,41344,KERSANA,10020,23549,33569
32676,JAWA TENGAH,41165,BREBES,41236,SIRAMPOG,14264,16062,30326
32676,JAWA TENGAH,41165,BREBES,41288,WANASARI,22596,54137,76733
32676,JAWA TENGAH,40859,TEGAL,40893,BOJONG,15625,17585,33210
32676,JAWA TENGAH,41165,BREBES,41358,LOSARI,19741,44362,64103
32676,JAWA TENGAH,41165,BREBES,41432,KETANGGUNGAN,26046,42651,68697
32676,JAWA TENGAH,41480,KOTA MAGELANG,41494,MAGELANG TENGAH,10687,17662,28349
32676,JAWA TENGAH,41501,KOTA SURAKARTA,41532,JEBRES,11173,77733,88906
32676,JAWA TENGAH,41501,KOTA SURAKARTA,41522,PASAR KLIWON,9992,40553,50545
32676,JAWA TENGAH,41501,KOTA SURAKARTA,41502,LAWEYAN,11424,47610,59034
32676,JAWA TENGAH,41165,BREBES,41381,TANJUNG,12520,35281,47801
32676,JAWA TENGAH,41165,BREBES,41265,JATIBARANG,16384,26810,43194
32676,JAWA TENGAH,41558,KOTA SALATIGA,41580,SIDOMUKTI,9218,15535,24753
32676,JAWA TENGAH,41501,KOTA SURAKARTA,41544,BANJARSARI,15354,90761,106115
32676,JAWA TENGAH,41165,BREBES,41333,SONGGOM,11284,25903,37187
32676,JAWA TENGAH,41480,KOTA MAGELANG,41481,MAGELANG SELATAN,10589,13871,24460
32676,JAWA TENGAH,41165,BREBES,41309,BREBES,30887,53922,84809
32676,JAWA TENGAH,41165,BREBES,41188,BANTARKAWUNG,19423,28090,47513
32676,JAWA TENGAH,41480,KOTA MAGELANG,41488,MAGELANG UTARA,10897,10523,21420
32676,JAWA TENGAH,41585,KOTA SEMARANG,41586,SEMARANG TENGAH,7745,29858,37603
32676,JAWA TENGAH,41165,BREBES,41454,BANJARHARJO,19197,39128,58325
32676,JAWA TENGAH,41558,KOTA SALATIGA,41559,SIDOREJO,10885,19723,30608
32676,JAWA TENGAH,41585,KOTA SEMARANG,41658,SEMARANG SELATAN,12467,29157,41624
32676,JAWA TENGAH,41585,KOTA SEMARANG,41760,NGALIYAN,31692,45356,77048
32676,JAWA TENGAH,41585,KOTA SEMARANG,41602,SEMARANG UTARA,16759,53375,70134
32676,JAWA TENGAH,41558,KOTA SALATIGA,41573,ARGOMULYO,9905,16292,26197
32676,JAWA TENGAH,41585,KOTA SEMARANG,41623,GAYAM SARI,11293,29708,41001
32676,JAWA TENGAH,41585,KOTA SEMARANG,41645,PEDURUNGAN,33160,71319,104479
32676,JAWA TENGAH,41501,KOTA SURAKARTA,41514,SERENGAN,4760,27542,32302
32676,JAWA TENGAH,41585,KOTA SEMARANG,41745,MIJEN,15573,19602,35175
32676,JAWA TENGAH,41558,KOTA SALATIGA,41566,TINGKIR,8620,17114,25734
32676,JAWA TENGAH,41585,KOTA SEMARANG,41677,GAJAH MUNGKUR,11294,23001,34295
32676,JAWA TENGAH,41585,KOTA SEMARANG,41711,GUNUNGPATI,20928,29560,50488
32676,JAWA TENGAH,41779,KOTA PEKALONGAN,41808,PEKALONGAN UTARA,17342,26262,43604
32676,JAWA TENGAH,41585,KOTA SEMARANG,41728,SEMARANG BARAT,25016,65319,90335
32676,JAWA TENGAH,41779,KOTA PEKALONGAN,41819,PEKALONGAN SELATAN,11589,20383,31972
32676,JAWA TENGAH,41585,KOTA SEMARANG,41631,GENUK,18179,37678,55857
32676,JAWA TENGAH,41585,KOTA SEMARANG,41771,TUGU,8304,9716,18020
32676,JAWA TENGAH,41585,KOTA SEMARANG,41699,BANYUMANIK,28471,49308,77779
32676,JAWA TENGAH,41585,KOTA SEMARANG,41669,CANDISARI,13810,33069,46879
32676,JAWA TENGAH,41585,KOTA SEMARANG,41686,TEMBALANG,28756,63864,92620
32676,JAWA TENGAH,41831,KOTA TEGAL,41840,TEGAL TIMUR,19531,23428,42959
32676,JAWA TENGAH,41585,KOTA SEMARANG,41612,SEMARANG TIMUR,9049,34399,43448
41863,DAERAH ISTIMEWA YOGYAKARTA,41864,KULON PROGO,41952,SAMIGALUH,7711,9633,17344
32676,JAWA TENGAH,41779,KOTA PEKALONGAN,41794,PEKALONGAN TIMUR,15273,21727,37000
41863,DAERAH ISTIMEWA YOGYAKARTA,41864,KULON PROGO,41940,GIRIMULYO,6704,8515,15219
41863,DAERAH ISTIMEWA YOGYAKARTA,41864,KULON PROGO,41926,PENGASIH,14963,15224,30187
41863,DAERAH ISTIMEWA YOGYAKARTA,41864,KULON PROGO,41865,TEMON,8037,8308,16345
41863,DAERAH ISTIMEWA YOGYAKARTA,41864,KULON PROGO,41934,KOKAP,9084,12178,21262
32676,JAWA TENGAH,41779,KOTA PEKALONGAN,41780,PEKALONGAN BARAT,20534,31442,51976
32676,JAWA TENGAH,41831,KOTA TEGAL,41855,MARGADANA,8131,13944,22075
32676,JAWA TENGAH,41831,KOTA TEGAL,41832,TEGAL BARAT,13286,22593,35879
41863,DAERAH ISTIMEWA YOGYAKARTA,41965,BANTUL,42033,PLERET,14595,14050,28645
32676,JAWA TENGAH,41831,KOTA TEGAL,41846,TEGAL SELATAN,14964,18810,33774
41863,DAERAH ISTIMEWA YOGYAKARTA,41864,KULON PROGO,41917,SENTOLO,14700,15069,29769
41863,DAERAH ISTIMEWA YOGYAKARTA,41965,BANTUL,41966,SRANDAKAN,8983,10818,19801
41863,DAERAH ISTIMEWA YOGYAKARTA,41864,KULON PROGO,41945,NANGGULAN,9414,9160,18574
41863,DAERAH ISTIMEWA YOGYAKARTA,41965,BANTUL,42008,IMOGIRI,17068,21086,38154
41863,DAERAH ISTIMEWA YOGYAKARTA,41864,KULON PROGO,41960,KALIBAWANG,8069,10190,18259
41863,DAERAH ISTIMEWA YOGYAKARTA,41965,BANTUL,42039,PIYUNGAN,14949,17163,32112
41863,DAERAH ISTIMEWA YOGYAKARTA,41864,KULON PROGO,41881,WATES,13880,15035,28915
41863,DAERAH ISTIMEWA YOGYAKARTA,41864,KULON PROGO,41910,LENDAH,12493,12934,25427
41863,DAERAH ISTIMEWA YOGYAKARTA,41864,KULON PROGO,41890,PANJATAN,11131,11557,22688
41863,DAERAH ISTIMEWA YOGYAKARTA,41965,BANTUL,42003,JETIS,16802,19291,36093
41863,DAERAH ISTIMEWA YOGYAKARTA,41864,KULON PROGO,41902,GALUR,10959,9078,20037
41863,DAERAH ISTIMEWA YOGYAKARTA,41965,BANTUL,42017,DLINGO,8570,15742,24312
41863,DAERAH ISTIMEWA YOGYAKARTA,41965,BANTUL,42043,SEWON,27703,34081,61784
41863,DAERAH ISTIMEWA YOGYAKARTA,42058,GUNUNGKIDUL,42200,GIRISUBO,5073,10338,15411
41863,DAERAH ISTIMEWA YOGYAKARTA,41965,BANTUL,42024,BANGUNTAPAN,31177,35058,66235
